"","Temperature","Wing_Length","fit","se.fit"
"29180",37.4937343358396,1.8609022556391,1.26930878939826,12.6783308631526
"29181",37.6190476190476,1.8609022556391,1.0507742321752,12.9791832038506
"29182",37.7443609022556,1.8609022556391,0.83226424505918,13.2824266048578
"29183",37.8696741854637,1.8609022556391,0.613779212612205,13.5879056412623
"29184",37.9949874686717,1.8609022556391,0.395319452963642,13.8954773132302
"29185",38.1203007518797,1.8609022556391,0.183,14.2050099333418
"29186",38.2456140350877,1.8609022556391,0.183,14.5163821169078
"29187",38.3709273182957,1.8609022556391,0.183,14.8294818666538
"29188",38.4962406015038,1.8609022556391,0.183,15.1442057435145
"29189",38.6215538847118,1.8609022556391,0.183,15.4604581157346
"29190",38.7468671679198,1.8609022556391,0.183,15.7781504789962
"29191",38.8721804511278,1.8609022556391,0.183,16.09720084084
"29192",38.9974937343358,1.8609022556391,0.183,16.4175331631954
"29193",39.1228070175439,1.8609022556391,0.183,16.7390768573717
"29194",39.2481203007519,1.8609022556391,0.183,17.0617663263736
"29195",39.3734335839599,1.8609022556391,0.183,17.3855405498865
"29196",39.4987468671679,1.8609022556391,0.183,17.7103427077232
"29197",39.6240601503759,1.8609022556391,0.183,18.0361198379353
"29198",39.749373433584,1.8609022556391,0.183,18.3628225261725
"29199",39.874686716792,1.8609022556391,0.183,18.690404623213
"29200",40,1.8609022556391,0.183,19.0188229879016
"29201",-10,1.86591478696742,0.183,52.1676282987134
"29202",-9.87468671679198,1.86591478696742,0.183,51.870366584042
"29203",-9.74937343358396,1.86591478696742,0.183,51.5732011108073
"29204",-9.62406015037594,1.86591478696742,0.183,51.2761333660488
"29205",-9.49874686716792,1.86591478696742,0.183,50.9791648692261
"29206",-9.3734335839599,1.86591478696742,0.183,50.6822971731163
"29207",-9.24812030075188,1.86591478696742,0.183,50.3855318647425
"29208",-9.12280701754386,1.86591478696742,0.183,50.0888705663335
"29209",-8.99749373433584,1.86591478696742,0.183,49.7923149363149
"29210",-8.87218045112782,1.86591478696742,0.183,49.4958666703348
"29211",-8.7468671679198,1.86591478696742,0.183,49.1995275023236
"29212",-8.62155388471178,1.86591478696742,0.183,48.9032992055905
"29213",-8.49624060150376,1.86591478696742,0.183,48.6071835939578
"29214",-8.37092731829574,1.86591478696742,0.183,48.3111825229337
"29215",-8.24561403508772,1.86591478696742,0.183,48.0152978909266
"29216",-8.1203007518797,1.86591478696742,0.183,47.719531640502
"29217",-7.99498746867168,1.86591478696742,0.183,47.4238857596823
"29218",-7.86967418546366,1.86591478696742,0.183,47.1283622832941
"29219",-7.74436090225564,1.86591478696742,0.183,46.8329632943621
"29220",-7.61904761904762,1.86591478696742,0.183,46.5376909255536
"29221",-7.4937343358396,1.86591478696742,0.183,46.2425473606743
"29222",-7.36842105263158,1.86591478696742,0.183,45.9475348362183
"29223",-7.24310776942356,1.86591478696742,0.183,45.6526556429742
"29224",-7.11779448621554,1.86591478696742,0.183,45.3579121276904
"29225",-6.99248120300752,1.86591478696742,0.183,45.0633066948005
"29226",-6.8671679197995,1.86591478696742,0.183,44.7688418082129
"29227",-6.74185463659148,1.86591478696742,0.183,44.4745199931672
"29228",-6.61654135338346,1.86591478696742,0.183,44.1803438381589
"29229",-6.49122807017544,1.86591478696742,0.183,43.886315996937
"29230",-6.36591478696742,1.86591478696742,0.183,43.5924391905767
"29231",-6.2406015037594,1.86591478696742,0.183,43.2987162096306
"29232",-6.11528822055138,1.86591478696742,0.183,43.0051499163619
"29233",-5.98997493734336,1.86591478696742,0.183,42.7117432470637
"29234",-5.86466165413534,1.86591478696742,0.183,42.4184992144673
"29235",-5.73934837092732,1.86591478696742,0.183,42.1254209102438
"29236",-5.6140350877193,1.86591478696742,0.183,41.8325115076037
"29237",-5.48872180451128,1.86591478696742,0.183,41.5397742639981
"29238",-5.36340852130326,1.86591478696742,0.183,41.2472125239264
"29239",-5.23809523809524,1.86591478696742,0.183,40.9548297218559
"29240",-5.11278195488722,1.86591478696742,0.183,40.6626293852571
"29241",-4.9874686716792,1.86591478696742,0.183,40.3706151377615
"29242",-4.86215538847118,1.86591478696742,0.183,40.0787907024459
"29243",-4.73684210526316,1.86591478696742,0.183,39.787159905251
"29244",-4.61152882205514,1.86591478696742,0.183,39.495726678539
"29245",-4.48621553884712,1.86591478696742,0.183,39.2044950647965
"29246",-4.3609022556391,1.86591478696742,0.183,38.9134692204921
"29247",-4.23558897243108,1.86591478696742,0.183,38.6226534200918
"29248",-4.11027568922306,1.86591478696742,0.183,38.3320520602438
"29249",-3.98496240601504,1.86591478696742,0.183,38.0416696641384
"29250",-3.85964912280702,1.86591478696742,0.183,37.7515108860519
"29251",-3.734335839599,1.86591478696742,0.183,37.4615805160835
"29252",-3.60902255639098,1.86591478696742,0.183,37.1718834850946
"29253",-3.48370927318296,1.86591478696742,0.183,36.8824248698604
"29254",-3.35839598997494,1.86591478696742,0.183,36.593209898444
"29255",-3.23308270676692,1.86591478696742,0.183,36.3042439558034
"29256",-3.1077694235589,1.86591478696742,0.183,36.0155325896449
"29257",-2.98245614035088,1.86591478696742,0.183,35.7270815165321
"29258",-2.85714285714286,1.86591478696742,0.183,35.4388966282658
"29259",-2.73182957393484,1.86591478696742,0.183,35.1509839985477
"29260",-2.60651629072682,1.86591478696742,0.183,34.8633498899411
"29261",-2.4812030075188,1.86591478696742,0.183,34.5760007611448
"29262",-2.35588972431078,1.86591478696742,0.183,34.2889432745966
"29263",-2.23057644110276,1.86591478696742,0.183,34.0021843044206
"29264",-2.10526315789474,1.86591478696742,0.183,33.71573094474
"29265",-1.97994987468672,1.86591478696742,0.183,33.4295905183698
"29266",-1.8546365914787,1.86591478696742,0.183,33.1437705859126
"29267",-1.72932330827068,1.86591478696742,0.183,32.8582789552767
"29268",-1.60401002506266,1.86591478696742,0.183,32.5731236916385
"29269",-1.47869674185464,1.86591478696742,0.183,32.2883131278732
"29270",-1.35338345864662,1.86591478696742,0.183,32.003855875478
"29271",-1.2280701754386,1.86591478696742,0.183,31.7197608360136
"29272",-1.10275689223058,1.86591478696742,0.183,31.436037213092
"29273",-0.977443609022558,1.86591478696742,0.183,31.1526945249391
"29274",-0.852130325814537,1.86591478696742,0.183,30.8697426175626
"29275",-0.726817042606516,1.86591478696742,0.183,30.5871916785591
"29276",-0.601503759398497,1.86591478696742,0.183,30.3050522515922
"29277",-0.476190476190476,1.86591478696742,0.183,30.0233352515798
"29278",-0.350877192982457,1.86591478696742,0.183,29.7420519806281
"29279",-0.225563909774436,1.86591478696742,0.183,29.4612141447525
"29280",-0.100250626566417,1.86591478696742,0.183,29.1808338714284
"29281",0.0250626566416035,1.86591478696742,0.183,28.9009237280174
"29282",0.150375939849624,1.86591478696742,0.183,28.6214967411146
"29283",0.275689223057643,1.86591478696742,0.183,28.3425664168707
"29284",0.401002506265664,1.86591478696742,0.183,28.064146762338
"29285",0.526315789473683,1.86591478696742,0.183,27.7862523078997
"29286",0.651629072681704,1.86591478696742,0.183,27.5088981308399
"29287",0.776942355889723,1.86591478696742,0.183,27.2320998801161
"29288",0.902255639097744,1.86591478696742,0.183,26.9558738024021
"29289",1.02756892230576,1.86591478696742,0.183,26.6802367694682
"29290",1.15288220551378,1.86591478696742,0.183,26.4052063069731
"29291",1.2781954887218,1.86591478696742,0.183,26.1308006247438
"29292",1.40350877192982,1.86591478696742,0.183,25.8570386486239
"29293",1.52882205513784,1.86591478696742,0.183,25.5839400539757
"29294",1.65413533834586,1.86591478696742,0.183,25.3115253009246
"29295",1.77944862155388,1.86591478696742,0.183,25.0398156714395
"29296",1.9047619047619,1.86591478696742,0.183,24.7688333083468
"29297",2.03007518796992,1.86591478696742,0.183,24.4986012563801
"29298",2.15538847117794,1.86591478696742,0.183,24.229143505373
"29299",2.28070175438596,1.86591478696742,0.183,23.9604850357059
"29300",2.40601503759398,1.86591478696742,0.183,23.6926518661226
"29301",2.531328320802,1.86591478696742,0.183,23.4256711040378
"29302",2.65664160401002,1.86591478696742,0.183,23.1595709984588
"29303",2.78195488721804,1.86591478696742,0.183,22.8943809956522
"29304",2.90726817042606,1.86591478696742,0.183,22.6301317976861
"29305",3.03258145363408,1.86591478696742,0.183,22.3668554239853
"29306",3.1578947368421,1.86591478696742,0.183,22.1045852760374
"29307",3.28320802005013,1.86591478696742,0.183,21.8433562053916
"29308",3.40852130325814,1.86591478696742,0.183,21.5832045850933
"29309",3.53383458646617,1.86591478696742,0.183,21.3241683846956
"29310",3.65914786967418,1.86591478696742,0.183,21.0662872489932
"29311",3.7844611528822,1.86591478696742,0.183,20.8096025806164
"29312",3.90977443609022,1.86591478696742,0.183,20.5541576266227
"29313",4.03508771929824,1.86591478696742,0.183,20.2999975692169
"29314",4.16040100250627,1.86591478696742,0.183,20.047169620723
"29315",4.28571428571428,1.86591478696742,0.183,19.7957231229174
"29316",4.41102756892231,1.86591478696742,0.183,19.5457096508244
"29317",4.53634085213032,1.86591478696742,0.183,19.2971831210528
"29318",4.66165413533835,1.86591478696742,0.183,19.0501999047335
"29319",4.78696741854636,1.86591478696742,0.183,18.8048189450913
"29320",4.91228070175439,1.86591478696742,0.183,18.561101879655
"29321",5.03759398496241,1.86591478696742,0.183,18.3191131670705
"29322",5.16290726817043,1.86591478696742,0.183,18.078920218443
"29323",5.28822055137845,1.86591478696742,0.183,17.8405935330842
"29324",5.41353383458646,1.86591478696742,0.183,17.6042068384836
"29325",5.53884711779449,1.86591478696742,0.183,17.3698372342652
"29326",5.6641604010025,1.86591478696742,0.183,17.1375653398143
"29327",5.78947368421053,1.86591478696742,0.183,16.9074754451866
"29328",5.91478696741854,1.86591478696742,0.183,16.6796556648218
"29329",6.04010025062657,1.86591478696742,0.183,16.4541980934868
"29330",6.16541353383458,1.86591478696742,0.183,16.231198963765
"29331",6.29072681704261,1.86591478696742,0.183,16.0107588042809
"29332",6.41604010025063,1.86591478696742,0.183,15.7929825976969
"29333",6.54135338345865,1.86591478696742,0.183,15.5779799373315
"29334",6.66666666666666,1.86591478696742,0.183,15.3658651810067
"29335",6.79197994987469,1.86591478696742,0.183,15.1567576004131
"29336",6.91729323308271,1.86591478696742,0.183,14.950781523885
"29337",7.04260651629072,1.86591478696742,0.183,14.7480664700234
"29338",7.16791979949875,1.86591478696742,0.183,14.5487472693047
"29339",7.29323308270677,1.86591478696742,0.183,14.3529641712478
"29340",7.41854636591479,1.86591478696742,0.183,14.1608629375333
"29341",7.5438596491228,1.86591478696742,0.183,13.9725949304963
"29342",7.66917293233083,1.86591478696742,0.183,13.7883172286323
"29343",7.79448621553885,1.86591478696742,0.183,13.6081928402545
"29344",7.91979949874687,1.86591478696742,0.183,13.4323911092516
"29345",8.04511278195488,1.86591478696742,0.183,13.26108857002
"29346",8.17042606516291,1.86591478696742,0.183,13.0944820326164
"29347",8.29573934837093,1.86591478696742,0.183,12.9327862897616
"29348",8.42105263157895,1.86591478696742,0.183,12.7762082786211
"29349",8.54636591478697,1.86591478696742,0.183,12.6249428543463
"29350",8.67167919799499,1.86591478696742,0.183,12.4791706533271
"29351",8.79699248120301,1.86591478696742,0.183,12.3390562656634
"29352",8.92230576441102,1.86591478696742,0.183,12.204746583777
"29353",9.04761904761905,1.86591478696742,0.183,12.0763692448384
"29354",9.17293233082707,1.86591478696742,0.183,11.9540311466461
"29355",9.29824561403509,1.86591478696742,0.183,11.8378170489114
"29356",9.42355889724311,1.86591478696742,0.183,11.7277882841901
"29357",9.54887218045113,1.86591478696742,0.183,11.6239816059377
"29358",9.67418546365915,1.86591478696742,0.183,11.5264082007146
"29359",9.79949874686717,1.86591478696742,0.183,11.4350528894334
"29360",9.92481203007519,1.86591478696742,0.183,11.3498735393982
"29361",10.0501253132832,1.86591478696742,0.183,11.2708007049263
"29362",10.1754385964912,1.86591478696742,0.183,11.1977375096756
"29363",10.3007518796992,1.86591478696742,0.183,11.1305597785597
"29364",10.4260651629073,1.86591478696742,0.183,11.069116421483
"29365",10.5513784461153,1.86591478696742,0.183,11.013230065294
"29366",10.6766917293233,1.86591478696742,0.183,10.9626979245882
"29367",10.8020050125313,1.86591478696742,0.183,10.9172928965311
"29368",10.9273182957393,1.86591478696742,0.183,10.8767648599733
"29369",11.0526315789474,1.86591478696742,0.183,10.8408421549793
"29370",11.1779448621554,1.86591478696742,0.183,10.8092332156645
"29371",11.3032581453634,1.86591478696742,0.183,10.7816283270221
"29372",11.4285714285714,1.86591478696742,0.183,10.7577014752716
"29373",11.5538847117794,1.86591478696742,0.183,10.7371122611491
"29374",11.6791979949875,1.86591478696742,0.183,10.7195078464266
"29375",11.8045112781955,1.86591478696742,0.183,10.7045249056635
"29376",11.9298245614035,1.86591478696742,0.183,10.6917915576252
"29377",12.0551378446115,1.86591478696742,0.183,10.6809292537735
"29378",12.1804511278195,1.86591478696742,0.183,10.6715546045731
"29379",12.3057644110276,1.86591478696742,0.183,10.6632811278921
"29380",12.4310776942356,1.86591478696742,0.183,10.6557209073505
"29381",12.5563909774436,1.86591478696742,0.183,10.6484861519441
"29382",12.6817042606516,1.86591478696742,0.183,10.6411906515309
"29383",12.8070175438596,1.86591478696742,0.793514904808368,10.6334511257257
"29384",12.9323308270677,1.86591478696742,1.52226170980608,10.6248884663456
"29385",13.0576441102757,1.86591478696742,2.24570869119063,10.6151288757574
"29386",13.1829573934837,1.86591478696742,2.96371764083323,10.6038049053103
"29387",13.3082706766917,1.86591478696742,3.67615049657946,10.5905563995632
"29388",13.4335839598997,1.86591478696742,4.3828693584268,10.5750313534139
"29389",13.5588972431078,1.86591478696742,5.08373650921699,10.5568866908617
"29390",13.6842105263158,1.86591478696742,5.77861444049266,10.5357889767353
"29391",13.8095238095238,1.86591478696742,6.46736588393979,10.5114150777573
"29392",13.9348370927318,1.86591478696742,7.14985384813612,10.4834527997075
"29393",14.0601503759398,1.86591478696742,7.82594165862686,10.4516015487402
"29394",14.1854636591479,1.86591478696742,8.49549299568477,10.4155731072741
"29395",14.3107769423559,1.86591478696742,9.15837191682903,10.3750926951496
"29396",14.4360902255639,1.86591478696742,9.81444283803237,10.3299006272541
"29397",14.5614035087719,1.86591478696742,10.4635704271826,10.279755091193
"29398",14.6867167919799,1.86591478696742,11.1056193407405,10.224436797144
"29399",14.812030075188,1.86591478696742,11.7404537321366,10.1637562590958
"29400",14.937343358396,1.86591478696742,12.3679365245486,10.0975637733441
"29401",15.062656641604,1.86591478696742,12.9879281680097,10.0257685604562
"29402",15.187969924812,1.86591478696742,13.6002765138231,9.9485237020745
"29403",15.31328320802,1.86591478696742,14.2048168028132,9.86621902120786
"29404",15.4385964912281,1.86591478696742,14.8013817673248,9.77929162415881
"29405",15.5639097744361,1.86591478696742,15.3898028502641,9.68820678065076
"29406",15.6892230576441,1.86591478696742,15.9699109080214,9.59344776752714
"29407",15.8145363408521,1.86591478696742,16.541536677138,9.49550815434999
"29408",15.9398496240601,1.86591478696742,17.10451101187,9.39488647948389
"29409",16.0651629072682,1.86591478696742,17.6586649638927,9.2920825722134
"29410",16.1904761904762,1.86591478696742,18.2038297729623,9.18759478152959
"29411",16.3157894736842,1.86591478696742,18.7398368147066,9.08191759909211
"29412",16.4411027568922,1.86591478696742,19.2665175313229,8.97553937601026
"29413",16.5664160401003,1.86591478696742,19.7837033577703,8.86893997512046
"29414",16.6917293233083,1.86591478696742,20.2912256487238,8.76258828397951
"29415",16.8170426065163,1.86591478696742,20.7889156078252,8.65693956103928
"29416",16.9423558897243,1.86591478696742,21.2766042190031,8.55243261510563
"29417",17.0676691729323,1.86591478696742,21.7541221788411,8.44948683617172
"29418",17.1929824561403,1.86591478696742,22.2212998286372,8.34849910934455
"29419",17.3182957393484,1.86591478696742,22.6779670846506,8.24984065539047
"29420",17.4436090225564,1.86591478696742,23.1239533649281,8.15385385240972
"29421",17.5689223057644,1.86591478696742,23.5590875109917,8.06084910346108
"29422",17.6942355889724,1.86591478696742,23.9831977024944,7.97110182427266
"29423",17.8195488721804,1.86591478696742,24.396111362694,7.88484963291519
"29424",17.9448621553885,1.86591478696742,24.7976550522315,7.80228982878857
"29425",18.0701754385965,1.86591478696742,25.1876543481895,7.72357725079371
"29426",18.1954887218045,1.86591478696742,25.5659337047158,7.6488226035418
"29427",18.3208020050125,1.86591478696742,25.9323162905621,7.57809133550317
"29428",18.4461152882206,1.86591478696742,26.2866237976532,7.51140314399632
"29429",18.5714285714286,1.86591478696742,26.6286762131804,7.44873216907685
"29430",18.6967418546366,1.86591478696742,26.9582915456547,7.39000792227212
"29431",18.8220551378446,1.86591478696742,27.275285492892,7.33511697766362
"29432",18.9473684210526,1.86591478696742,27.5794710372989,7.28390543338012
"29433",19.0726817042606,1.86591478696742,27.8706579519726,7.23618213297228
"29434",19.1979949874687,1.86591478696742,28.1486522022484,7.19172262106535
"29435",19.3233082706767,1.86591478696742,28.4132552365297,7.15027380044267
"29436",19.4486215538847,1.86591478696742,28.6642631884193,7.111559265892
"29437",19.5739348370927,1.86591478696742,28.9014660814379,7.07528532749925
"29438",19.6992481203008,1.86591478696742,29.1246472754984,7.04114782473474
"29439",19.8245614035088,1.86591478696742,29.3335835880476,7.00883997173793
"29440",19.9498746867168,1.86591478696742,29.5280458335998,6.97806132287399
"29441",20.0751879699248,1.86591478696742,29.7078198685353,6.94853654691099
"29442",20.2005012531328,1.86591478696742,29.872944035972,6.92013505029546
"29443",20.3258145363409,1.86591478696742,30.0236522167428,6.89285839118619
"29444",20.4511278195489,1.86591478696742,30.1601797113074,6.86674967121043
"29445",20.5764411027569,1.86591478696742,30.2827557626806,6.84188114425878
"29446",20.7017543859649,1.86591478696742,30.3916029561194,6.81834503753127
"29447",20.8270676691729,1.86591478696742,30.4869372609899,6.79624516947452
"29448",20.9523809523809,1.86591478696742,30.5689686564338,6.77568945622194
"29449",21.077694235589,1.86591478696742,30.6379019339043,6.75678317334004
"29450",21.203007518797,1.86591478696742,30.6939374749474,6.73962288231259
"29451",21.328320802005,1.86591478696742,30.7372719316304,6.724290982259
"29452",21.453634085213,1.86591478696742,30.7680987955063,6.71085088139962
"29453",21.5789473684211,1.86591478696742,30.7866088640698,6.69934280210292
"29454",21.7042606516291,1.86591478696742,30.7929906206065,6.68978024203719
"29455",21.8295739348371,1.86591478696742,30.7874305435555,6.6821471151917
"29456",21.9548872180451,1.86591478696742,30.7701133593629,6.67639559259072
"29457",22.0802005012531,1.86591478696742,30.7412222501572,6.67244465503728
"29458",22.2055137844612,1.86591478696742,30.7009390251557,6.67017936049452
"29459",22.3308270676692,1.86591478696742,30.649444262701,6.66945081788023
"29460",22.4561403508772,1.86591478696742,30.5869174282445,6.67007684816384
"29461",22.5814536340852,1.86591478696742,30.5135369723609,6.67184330367393
"29462",22.7067669172932,1.86591478696742,30.429480411924,6.67450600829455
"29463",22.8320802005013,1.86591478696742,30.3349243968254,6.67779327543626
"29464",22.9573934837093,1.86591478696742,30.2300447640105,6.68140895781367
"29465",23.0827067669173,1.86591478696742,30.1150165800978,6.68503598344217
"29466",23.2080200501253,1.86591478696742,29.9900141733758,6.68834033598235
"29467",23.3333333333333,1.86591478696742,29.8552111555008,6.69097544453745
"29468",23.4586466165414,1.86591478696742,29.7107804326651,6.69258695803715
"29469",23.5839598997494,1.86591478696742,29.5568942052832,6.692817892121
"29470",23.7092731829574,1.86591478696742,29.3937239541963,6.69131415161657
"29471",23.8345864661654,1.86591478696742,29.221440409779,6.68773044893483
"29472",23.9598997493734,1.86591478696742,29.0402134977444,6.68173665762974
"29473",24.0852130325814,1.86591478696742,28.8502122512308,6.67302466066593
"29474",24.2105263157895,1.86591478696742,28.6516046718995,6.6613157742995
"29475",24.3358395989975,1.86591478696742,28.4445575118272,6.64636885063707
"29476",24.4611528822055,1.86591478696742,28.2292359315036,6.62798918480572
"29477",24.5864661654135,1.86591478696742,28.0058029678225,6.60603837678012
"29478",24.7117794486215,1.86591478696742,27.7744187272493,6.58044532520321
"29479",24.8370927318296,1.86591478696742,27.535239237437,6.55121856692971
"29480",24.9624060150376,1.86591478696742,27.2884156709778,6.51846035041347
"29481",25.0877192982456,1.86591478696742,27.034122323606,6.482419936195
"29482",25.2130325814536,1.86591478696742,26.7727591820995,6.44381383837387
"29483",25.3383458646617,1.86591478696742,26.5048620765222,6.40357111115025
"29484",25.4636591478697,1.86591478696742,26.2309664853955,6.3625597175342
"29485",25.5889724310777,1.86591478696742,25.9516033854573,6.32155618902224
"29486",25.7142857142857,1.86591478696742,25.6673005785002,6.281223268459
"29487",25.8395989974937,1.86591478696742,25.3785838213552,6.2420923701861
"29488",25.9649122807018,1.86591478696742,25.0859776355266,6.20455154726277
"29489",26.0902255639098,1.86591478696742,24.7900058780888,6.16883969758039
"29490",26.2155388471178,1.86591478696742,24.4911921430264,6.13504766739508
"29491",26.3408521303258,1.86591478696742,24.1900600292827,6.10312678149944
"29492",26.4661654135338,1.86591478696742,23.8871332710115,6.07290518002757
"29493",26.5914786967419,1.86591478696742,23.5829356777132,6.04411221265184
"29494",26.7167919799499,1.86591478696742,23.2779907832192,6.01641106519509
"29495",26.8421052631579,1.86591478696742,22.9728210912188,5.989439771532
"29496",26.9674185463659,1.86591478696742,22.6679469229148,5.96286072534619
"29497",27.0927318295739,1.86591478696742,22.3638526103577,5.93645657681177
"29498",27.218045112782,1.86591478696742,22.0607252002198,5.91047777497027
"29499",27.34335839599,1.86591478696742,21.7585928614246,5.88544344622871
"29500",27.468671679198,1.86591478696742,21.4574798809818,5.86189550697652
"29501",27.593984962406,1.86591478696742,21.1574095712013,5.84034068890946
"29502",27.719298245614,1.86591478696742,20.858405511336,5.82120387307939
"29503",27.844611528822,1.86591478696742,20.560492404327,5.80479203780383
"29504",27.9699248120301,1.86591478696742,20.2636966450359,5.79126965950158
"29505",28.0952380952381,1.86591478696742,19.9680467491602,5.78064623010426
"29506",28.2205513784461,1.86591478696742,19.6735737719301,5.7727763259561
"29507",28.3458646616541,1.86591478696742,19.3803118215889,5.76737238011616
"29508",28.4711779448622,1.86591478696742,19.0882987625934,5.76403001920549
"29509",28.5964912280702,1.86591478696742,18.7975771879137,5.76226560278401
"29510",28.7218045112782,1.86591478696742,18.5081956180091,5.7615655516122
"29511",28.8471177944862,1.86591478696742,18.2202092366573,5.76144739637372
"29512",28.9724310776942,1.86591478696742,17.9336769236355,5.76153384759111
"29513",29.0977443609023,1.86591478696742,17.6486416798406,5.76169988128598
"29514",29.2230576441103,1.86591478696742,17.3650731773697,5.76247641501964
"29515",29.3483709273183,1.86591478696742,17.0829012631745,5.76458748384079
"29516",29.4736842105263,1.86591478696742,16.8020576126724,5.76856390598898
"29517",29.5989974937343,1.86591478696742,16.5224848470018,5.77464233690687
"29518",29.7243107769424,1.86591478696742,16.2441398625979,5.78270885041704
"29519",29.8496240601504,1.86591478696742,15.9669971308169,5.79228372133075
"29520",29.9749373433584,1.86591478696742,15.6910524805149,5.80254684979351
"29521",30.1002506265664,1.86591478696742,15.416308140334,5.81247164667405
"29522",30.2255639097744,1.86591478696742,15.1427368260666,5.82140628162672
"29523",30.3508771929825,1.86591478696742,14.8703004697629,5.82905893236686
"29524",30.4761904761905,1.86591478696742,14.5989795129121,5.83530553744405
"29525",30.6015037593985,1.86591478696742,14.3287708438297,5.84016003205336
"29526",30.7268170426065,1.86591478696742,14.0596828065234,5.84374945502084
"29527",30.8521303258145,1.86591478696742,13.7917316055035,5.84629116727236
"29528",30.9774436090226,1.86591478696742,13.5249389816276,5.84807206301859
"29529",31.1027568922306,1.86591478696742,13.259330722152,5.84942977493063
"29530",31.2280701754386,1.86591478696742,12.9949356781671,5.85073584782117
"29531",31.3533834586466,1.86591478696742,12.7317850917601,5.85238084139594
"29532",31.4786967418546,1.86591478696742,12.4699121178111,5.85476133634785
"29533",31.6040100250627,1.86591478696742,12.2093514724852,5.85826884593967
"29534",31.7293233082707,1.86591478696742,11.9501391670912,5.86328066512085
"29535",31.8546365914787,1.86591478696742,11.6923123012946,5.8701527133227
"29536",31.9799498746867,1.86591478696742,11.4359088987509,5.87921444084006
"29537",32.1052631578947,1.86591478696742,11.1809677737795,5.89076586996374
"29538",32.2305764411028,1.86591478696742,10.9275284212039,5.90507683041248
"29539",32.3558897243108,1.86591478696742,10.6756309237549,5.92238842519756
"29540",32.4812030075188,1.86591478696742,10.4253158729358,5.94291672998463
"29541",32.6065162907268,1.86591478696742,10.1766243002516,5.96685868911101
"29542",32.7318295739348,1.86591478696742,9.92959761636363,5.99440012766878
"29543",32.8571428571429,1.86591478696742,9.68427755611696,6.02572575417455
"29544",32.9824561403509,1.86591478696742,9.44070612752542,6.06103098429274
"29545",33.1077694235589,1.86591478696742,9.19892556262274,6.10053537386458
"29546",33.2330827067669,1.86591478696742,8.95897826746642,6.14449740912798
"29547",33.3583959899749,1.86591478696742,8.72090676725179,6.19323036273241
"29548",33.483709273183,1.86591478696742,8.4847536401264,6.24711888467733
"29549",33.609022556391,1.86591478696742,8.25056142974929,6.30663595533742
"29550",33.734335839599,1.86591478696742,8.01837252289765,6.37235977689422
"29551",33.859649122807,1.86591478696742,7.7882289783764,6.44499010210547
"29552",33.984962406015,1.86591478696742,7.56017230445655,6.52536336360429
"29553",34.1102756892231,1.86591478696742,7.33420798116014,6.61452030114039
"29554",34.2355889724311,1.86591478696742,7.11013787975565,6.71386729249055
"29555",34.3609022556391,1.86591478696742,6.88769033755044,6.82470982652668
"29556",34.4862155388471,1.86591478696742,6.66659207305001,6.94802863804637
"29557",34.6115288220551,1.86591478696742,6.44656786753538,7.08442862285254
"29558",34.7368421052632,1.86591478696742,6.22733981723268,7.23411189289163
"29559",34.8621553884712,1.86591478696742,6.00862559728195,7.39687373818507
"29560",34.9874686716792,1.86591478696742,5.7901310537792,7.57211636635421
"29561",35.1127819548872,1.86591478696742,5.57157773140792,7.75892847235683
"29562",35.2380952380952,1.86591478696742,5.35294152701285,7.95647916161139
"29563",35.3634085213033,1.86591478696742,5.13425514274846,8.16401648759916
"29564",35.4887218045113,1.86591478696742,4.91553556613011,8.38081747669771
"29565",35.6140350877193,1.86591478696742,4.6967946679725,8.60619799696475
"29566",35.7393483709273,1.86591478696742,4.47804140475173,8.83951587785612
"29567",35.8646616541353,1.86591478696742,4.25928274137854,9.08017192854652
"29568",35.9899749373434,1.86591478696742,4.04052419825843,9.32760969925318
"29569",36.1152882205514,1.86591478696742,3.82177021781778,9.58131437168413
"29570",36.2406015037594,1.86591478696742,3.60302442086505,9.84081105112164
"29571",36.3659147869674,1.86591478696742,3.3842897901477,10.1056626707439
"29572",36.4912280701754,1.86591478696742,3.16556880438516,10.3754676702597
"29573",36.6165413533835,1.86591478696742,2.94686353799424,10.6498575708098
"29574",36.7418546365915,1.86591478696742,2.72817573663372,10.9284945354424
"29575",36.8671679197995,1.86591478696742,2.50950687540398,11.2110689784995
"29576",36.9924812030075,1.86591478696742,2.29085820438406,11.4972972670262
"29577",37.1177944862155,1.86591478696742,2.07223078476768,11.7869195418642
"29578",37.2431077694236,1.86591478696742,1.85362551790611,12.0796976745201
"29579",37.3684210526316,1.86591478696742,1.63504316891967,12.3754133674086
"29580",37.4937343358396,1.86591478696742,1.41648438609201,12.6738663989921
"29581",37.6190476190476,1.86591478696742,1.19794971694943,12.9748730111055
"29582",37.7443609022556,1.86591478696742,0.979439621702654,13.2782644329303
"29583",37.8696741854637,1.86591478696742,0.760954484569653,13.5838855342972
"29584",37.9949874686717,1.86591478696742,0.54249462337796,13.8915935999841
"29585",38.1203007518797,1.86591478696742,0.324060297758796,14.2012572162067
"29586",38.2456140350877,1.86591478696742,0.183,14.5127552604301
"29587",38.3709273182957,1.86591478696742,0.183,14.8259759858139
"29588",38.4962406015038,1.86591478696742,0.183,15.1408161919692
"29589",38.6215538847118,1.86591478696742,0.183,15.4571804741797
